,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1559,3Lab7hECHdeoOM9wenL3uc,Fyrverkeri,Petter,0,2018-06-01,0.851,0.72,11,-4.552,0,0.199,0.0,0.142,0.66,112.059,207893,4
1560,2OQgPPnwvacwYPs4CwRKjK,Dö ung,Hov1,52,2019-05-17,0.8,0.727,3,-5.333,1,0.062,0.0,0.251,0.677,129.916,218173,4
1561,1DSB8em9HN8HO9frWdh7qd,Kid In Love,Shawn Mendes,0,2015-04-13,0.625,0.598,7,-7.085,1,0.0271,0.0,0.15,0.369,85.011,225827,4
1562,0dfIhlK55degCrUnr9zUli,The Hurt Game,The Script,35,2019-11-08,0.497,0.654,8,-5.982,1,0.00886,0.0,0.129,0.181,150.099,228147,4
1563,7eJCoSa6PKXIMH9NW34xHM,Maria,Olly Murs,0,2018-12-10,0.544,0.802,9,-4.224,0,0.00597,0.0,0.0871,0.381,107.149,198013,4
1564,2oxwlcZPlaZ3piXiCegbRl,Underdog,The Script,47,2019-11-08,0.692,0.729,0,-6.696,1,0.0677,0.0,0.124,0.395,89.958,217200,4
1565,7ybTXgmWoVFV33te4kVlUR,Run Through Walls,The Script,56,2019-11-08,0.337,0.66,2,-3.644,1,0.226,0.0,0.744,0.49,158.864,206693,4
1566,1bWEngw5tAF7vWByrf5Oy5,bloody valentine,Machine Gun Kelly,0,2020-05-01,0.52,0.856,2,-4.228,1,0.000193,0.0,0.157,0.47,160.083,205016,4
1567,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,Kanye West,81,2011-08-08,0.789,0.858,1,-5.542,1,0.127,0.0,0.349,0.775,140.022,219333,4
1568,4MXHBiKcdqHBJ4PeHQJBHO,Måndagsbarn,Veronica Maggio,54,2008-01-01,0.71,0.646,9,-5.674,0,0.0868,1.14e-06,0.197,0.735,124.43,205547,4
1569,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Emilee,76,2019-11-26,0.674,0.774,11,-7.567,0,0.0686,0.00188,0.393,0.33,112.05,176547,4
1570,5VoAmDgLauPPfUNcVasc6G,Sing It With Me - Acoustic,Astrid S,49,2019-05-31,0.604,0.355,4,-10.005,1,0.894,0.0,0.105,0.353,105.811,221154,4
1571,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),Kelly Clarkson,65,2011-10-24,0.562,0.939,0,-4.282,1,0.046,0.0,0.112,0.684,116.044,221947,4
1572,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Kelly Clarkson,71,2004-01-17,0.662,0.741,0,-5.406,1,0.00165,0.0303,0.114,0.404,131.0,188960,4
1573,3f3omU8n47Mqyab5nCaGyT,Because of You,Kelly Clarkson,67,2004-01-17,0.583,0.584,5,-5.362,0,0.254,0.0,0.123,0.136,140.039,219493,4
1574,3hMgyGBkNb9Ah1rDzlELIK,Dance Dance Dance,Astrid S,0,2020-06-05,0.564,0.561,6,-7.616,1,0.331,0.0,0.337,0.52,195.901,158388,5
1575,1wgHPGGJVV9orCIT99cFMu,Kanske var vi rätt bra ändå,Newkid,19,2020-04-24,0.74,0.49,2,-8.117,1,0.118,0.0,0.131,0.421,99.829,153581,4
1576,6iy3G8awTbXkNF1amHRIlL,Ögonblick,Petter,30,2020-05-29,0.685,0.564,4,-7.039,0,0.777,0.0,0.21,0.236,95.897,183332,4
1577,7I3skNaQdvZSS7zXY2VHId,The Hype,Twenty One Pilots,62,2018-10-05,0.53,0.816,9,-6.149,1,0.0105,0.00061,0.379,0.371,87.019,265373,4
1578,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Ariana Grande,73,2020-05-22,0.672,0.855,9,-3.764,1,0.021,0.0,0.323,0.646,123.056,182200,4
1579,3hAgopAGfFk1feljRJj2XO,Mittenfingret upp,Tjuvjakt,0,2017-06-09,0.463,0.912,9,-4.085,1,0.224,0.0,0.106,0.77,90.23,237360,4
1580,3Svynwi8VIgkDKQQiEPYCB,The End of Everything,Noah Cyrus,46,2020-05-15,0.547,0.408,0,-11.195,1,0.821,2.73e-05,0.103,0.115,138.574,175683,4
1581,4kTLpAbhuEGHAAdDjOIWaa,Pursuit Of Happiness (Nightmare),Ratatat,72,2009-01-01,0.627,0.589,0,-9.056,1,0.497,7.05e-05,0.324,0.247,115.284,295293,4
1582,4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,70,2012-03-12,0.638,0.826,8,-4.968,1,0.139,0.0,0.0803,0.649,124.072,227880,4
1583,1CDVadnneswMxi6gBqJTtC,Legend,Twenty One Pilots,56,2018-10-05,0.716,0.575,0,-6.209,1,0.0948,0.000257,0.0829,0.797,85.937,172560,4
1584,4VrGv42lpTfXzKnWGT5VD0,Från balkongen,Oskar Linnros,47,2013-01-01,0.61,0.843,1,-5.5,1,0.111,0.0035,0.0895,0.567,155.015,235853,4
1585,3qjWimDJzCmj7YnlBLZNGH,I Wouldn't Be,Kodaline,35,2018-09-28,0.215,0.151,8,-11.903,1,0.869,1.82e-06,0.139,0.155,68.787,221480,4
1586,77vDHmiANW3JS2gNN5q7pI,Fall Away,Twenty One Pilots,59,2009-12-29,0.816,0.766,5,-5.176,1,0.238,0.0127,0.0893,0.696,120.011,182000,4
1587,5INKIG4QNuD4xq7qZcfPzp,Bandito,Twenty One Pilots,58,2018-10-05,0.661,0.52,11,-8.367,0,0.256,0.0246,0.105,0.427,127.089,330987,4
1588,30NKJeGABetafRyRy96Y0r,Fjärde låten,Hemliga Klubben,15,2020-05-29,0.717,0.63,8,-7.74,1,0.0715,7.63e-06,0.186,0.618,99.009,185805,4
1589,2Fn4gZI3MAeWTiv7cSVxZQ,Another Place,Alessia Cara,57,2019-11-01,0.685,0.742,8,-5.409,1,0.22,0.0,0.185,0.618,115.008,213511,4
1590,64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,77,1999-06-08,0.458,0.795,0,-3.265,1,0.00316,0.000202,0.0756,0.513,123.229,255373,4
1591,1qCmZnC1FUpNgOydIzqIPC,Bad Child,Tones And I,61,2020-03-11,0.756,0.554,6,-4.24,0,0.402,0.0,0.158,0.596,117.992,221467,4
1592,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,88,2019-12-13,0.548,0.816,0,-4.209,1,0.122,0.0,0.335,0.557,95.39,174000,4
1593,5vnR4vEMuYH0kFucYuxIzA,Contigo Tengo Feeling,Astrid S,29,2020-06-26,0.762,0.725,9,-5.172,0,0.0937,1.71e-05,0.117,0.768,91.014,160827,4
1594,0nCW3CCZXXM8RCq4RwJhU7,Aldrig mer vara du,estraden,43,2020-07-03,0.591,0.425,5,-7.729,1,0.236,0.0,0.0658,0.334,151.851,185825,4
1595,3Isj85ak2yj4EndfKFGs9x,ATL Freestyle,6LACK,50,2020-06-26,0.74,0.586,0,-8.244,0,0.361,7.24e-06,0.083,0.523,79.997,204129,4
1596,7ysSpI406FEI9RcRoUyAyV,Inget som nu,estraden,30,2019-05-31,0.648,0.546,2,-7.462,1,0.638,0.0,0.144,0.632,139.974,140571,4
1597,5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,70,1989-07-25,0.28,0.908,2,-5.509,0,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
1598,5s60G6y9HQFdYyBfwd7Lmr,Float,6LACK,49,2020-06-26,0.854,0.478,10,-6.577,0,0.148,0.0,0.0872,0.174,123.992,178973,4
1599,1RDLbX9L2G4zDqxXCaMJo5,Long Nights,6LACK,62,2020-06-26,0.744,0.325,3,-9.503,0,0.358,1e-06,0.102,0.128,110.063,157021,4
1600,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jason Derulo,77,2020-06-11,0.767,0.481,0,-8.52,0,0.234,0.0,0.269,0.761,150.076,171375,4
1601,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Bruno Mars,76,2011-10-11,0.715,0.655,0,-6.425,1,0.0525,0.0,0.115,0.531,95.078,207333,4
1602,4NhDYoQTYCdWHTvlbGVgwo,GOOBA,6ix9ine,33,2020-05-08,0.611,0.688,1,-5.688,1,0.0264,0.0,0.251,0.393,178.462,132303,4
1603,0TuTx2Gwtfrt769k4sJRgh,If I Were a Boy,Beyoncé,42,2008-10-17,0.634,0.516,6,-6.126,1,0.0973,0.0,0.333,0.461,89.994,249147,4
1604,494OU6M7NOf4ICYb4zWCf5,Sugar,Maroon 5,59,2015-05-18,0.748,0.788,1,-7.055,1,0.0591,0.0,0.0863,0.884,120.076,235493,4
1605,7oGZAicScQt96OAW4AruYy,Want to Want Me,Jason Derulo,73,2015-05-29,0.775,0.68,0,-5.508,0,0.00906,0.0,0.109,0.656,114.025,207719,4
1606,2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",79,1978-11-23,0.697,0.832,9,-7.264,1,0.168,0.00131,0.269,0.979,125.926,215093,4
1607,0PUkanqCGTb6qseXPKOw1F,I Don't Think I'm Okay,Bazzi,54,2020-07-09,0.445,0.33,9,-8.121,1,0.574,0.0,0.102,0.187,128.025,176250,4
1608,6ndmKwWqMozN2tcZqzCX4K,Remember the Name (feat. Styles of Beyond),Styles Of Beyond,72,2005-11-21,0.688,0.835,8,-4.162,1,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4
1609,1q9bLSeIlGf2xBvbOkp2Wr,Holy Grail,Justin Timberlake,61,2013-07-04,0.676,0.534,2,-6.901,0,0.0594,8.59e-06,0.256,0.156,145.082,338413,4
1610,0WQZG47PGOUzuQuMpB8gC0,Fuck No (feat. Brasstracks & PhiloSofie),PhiloSofie,57,2019-09-10,0.817,0.487,0,-6.585,1,0.545,0.0,0.336,0.65,70.949,231602,4
1611,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),Marshmello,62,2020-07-09,0.625,0.811,0,-5.183,1,0.0173,0.0,0.16,0.532,144.994,205485,4
1612,7oFnyYm3SIqDJCAYAA1oZI,A2Z,Logic,45,2020-07-24,0.662,0.918,10,-5.915,0,0.603,0.0,0.405,0.516,88.833,188641,4
1613,16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,Ne-Yo,64,2013-03-15,0.723,0.87,8,-3.013,0,0.035,0.0,0.656,0.678,129.952,208845,4
1614,1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,Coldplay,67,2011-10-24,0.43,0.74,10,-7.072,1,0.0212,0.00165,0.33,0.0948,137.978,285160,4
1615,4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),Gary Clark Jr.,69,2020-06-19,0.557,0.585,8,-6.201,1,0.036,0.0,0.176,0.305,63.392,196907,4
1616,2ygvZOXrIeVL4xZmAWJT2C,my future,Billie Eilish,70,2020-07-30,0.444,0.309,8,-10.956,1,0.795,0.132,0.352,0.0875,104.745,208155,4
1617,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),Drake,73,2020-07-17,0.8,0.56,5,-4.818,0,0.057,0.0,0.134,0.45,163.071,200221,4
1618,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,80,2013-11-25,0.6,0.663,3,-5.802,1,0.225,0.0,0.119,0.286,121.07,245493,4
1619,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,78,2014-11-17,0.536,0.768,10,-5.948,0,0.00433,0.0,0.114,0.545,77.217,228133,4
1620,0LTzekaSg1V34NHCDhITP2,Marilyn Monroe,Astrid S,43,2020-08-21,0.656,0.438,1,-7.831,0,0.405,0.0,0.378,0.563,103.124,174014,4
1621,7hi5lwY4LUtm7c7vvxalxL,Butterflies,Kacey Musgraves,0,2018-03-30,0.684,0.607,4,-6.215,0,0.253,1.38e-05,0.182,0.429,141.968,219053,4
1622,0KRYCBwIpWYFNrXOmXbyUh,cardigan,Taylor Swift,63,2020-08-18,0.612,0.58,0,-8.572,0,0.525,0.000414,0.26,0.534,130.045,239560,4
1623,2RRY7ZnCV5DDjdSwGSS5lJ,Ere bara jag,Danny Saucedo,44,2020-07-31,0.532,0.359,1,-10.362,1,0.744,0.0,0.0884,0.363,117.829,188240,5
1624,1EIsJed40cd7Bcv8SXVdqA,Smile (with The Weeknd),The Weeknd,59,2020-08-07,0.694,0.685,6,-6.535,0,0.224,0.0,0.124,0.306,158.831,196180,4
1625,6mf7BNgXs8JipPr2QILnyN,Champion Of The World,Coldplay,58,2019-11-22,0.503,0.594,7,-7.095,1,0.00276,0.0102,0.109,0.168,108.9,257547,4
1626,4L6QpiLxCLok9wZfFIdiqF,Open Mic\\Aquarius III,Logic,50,2020-07-24,0.751,0.916,0,-3.917,1,0.169,0.0,0.366,0.745,89.876,303931,4
1627,1woVRb6gryP7hsMvBkiIzj,i feel bad,blackbear,0,2020-07-17,0.637,0.785,9,-3.382,0,0.0201,0.0,0.333,0.923,144.053,175066,4
1628,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,78,2020-07-22,0.789,0.711,2,-4.248,1,0.0332,0.0,0.0876,0.753,112.985,190306,4
1629,16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,J. Cole,28,2014-12-09,0.89,0.393,4,-10.821,0,0.331,8.81e-06,0.283,0.304,128.084,301133,4
1630,6HJasLoTKvxglAMQH8nPcD,Lev nu dö sen,Miss Li,56,2019-10-19,0.445,0.643,11,-7.473,0,0.0401,0.0,0.0818,0.513,88.204,182708,4
1631,18RIZBPimrSlHdG11cMJKw,Kommer du ihåg mej än,Orup,28,2019-10-19,0.318,0.456,7,-9.134,1,0.238,5.22e-06,0.229,0.242,149.315,236246,4
1632,0yyCMVBC7mbFRq7QYbTvsf,I Will Never Let You Know,Jill Johnson,37,2016-09-23,0.397,0.105,0,-12.022,1,0.869,1.66e-05,0.104,0.183,123.654,238347,4
1633,70rFIfYN7lU6iTgUIVP42w,my ex's best friend (with blackbear),blackbear,1,2020-08-07,0.728,0.685,5,-5.096,0,0.00391,0.0,0.152,0.33,124.934,138970,4
1634,4J0WQvqCBytACvgKVrq1S3,Håll om mig,Daniel Adams-Ray,42,2013-04-03,0.35,0.884,0,-4.909,1,0.0429,0.0,0.439,0.432,104.616,239040,4
1635,3iAJRvvn8pywXZtvBNNP71,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,46,1995-03-01,0.619,0.801,0,-3.697,1,0.00595,0.0,0.0959,0.762,126.02,247213,4
1636,7ajeKZVPiTT006vxoCZany,One Last Time,Miriam Bryant,43,2016-01-01,0.655,0.516,5,-6.978,0,0.0247,1.58e-06,0.417,0.131,85.98,159087,4
1637,2k07ZO2Sgu2zhlw2rZOQzQ,Jag lovar,Petter,33,2019-11-16,0.591,0.723,0,-9.246,1,0.347,0.0,0.299,0.339,90.071,178001,4
1638,2su1XRjk5lEyEbVCPJBSFG,Början på allt,Eye N'I,0,2019-11-02,0.784,0.694,7,-8.093,1,0.0437,0.0,0.306,0.639,118.028,194377,4
1639,28bCWNhAcSm55UpvoSzlBj,Bourgeois Shangri-La,Timbuktu,0,2019-10-26,0.647,0.83,2,-7.726,1,0.0356,0.0,0.124,0.475,167.854,198675,4
1640,5s0CrDcpkgArNOPOECbbSL,Allt grönt,Timbuktu,30,2011-06-06,0.815,0.624,10,-10.313,0,0.106,0.0,0.108,0.814,130.97,252080,4
1641,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),iann dior,11,2020-07-24,0.7,0.722,7,-3.558,0,0.221,0.0,0.272,0.756,90.989,140526,4
1642,6lHE8p68Lykn9enSRHqQl8,The Day I Die (I Want You to Celebrate),Miss Li,33,2017-11-24,0.485,0.792,7,-5.14,1,0.0177,0.0,0.126,0.828,142.751,216747,5
1643,0vZ0pgK6CrIbarobj9BtFP,Year of the Young,Smith & Thell,0,2020-08-14,0.608,0.88,7,-6.676,0,0.000792,1.25e-05,0.0645,0.744,145.007,164200,4
1644,1CpKSKWQgcCjtO3yOn1g3N,Forgive Me Friend - Acoustic Version,Smith & Thell,0,2019-04-18,0.634,0.623,11,-9.425,1,0.723,0.0,0.277,0.409,120.004,228160,4
1645,4r3MaUVtwfSPXTsN5xX91i,Bedövning,Victor Leksell,54,2020-06-17,0.653,0.58,9,-7.415,1,0.555,3.56e-06,0.0922,0.483,177.164,185293,3
1646,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Lil Wayne,75,2020-06-24,0.904,0.723,11,-5.224,0,0.0631,0.0,0.185,0.835,145.013,227478,4
1647,4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,84,2020-03-20,0.357,0.425,5,-7.301,1,0.584,0.0,0.322,0.27,102.078,198040,3
1648,27Y1N4Q4U3EfDU5Ubw8ws2,What They'll Say About Us,FINNEAS,4,2020-09-02,0.535,0.314,7,-12.823,0,0.895,0.00015,0.0874,0.0663,145.095,187601,4
1649,2is19a6HY7ZdWP654IMhEE,Break My Heart Again,FINNEAS,62,2018-02-09,0.402,0.151,4,-14.227,0,0.907,0.0,0.0941,0.483,144.293,238013,4
1650,3J9etJClDkTJW4kN4tdgJv,De ba livet,Danny Saucedo,25,2019-11-23,0.787,0.621,0,-6.797,0,0.0623,0.0,0.134,0.659,94.031,138333,4
1651,7BVLMeG3ulVWmUD2PbVZ1v,Feelings,SAMI,48,2020-09-05,0.561,0.562,5,-10.869,0,0.502,8.68e-05,0.112,0.375,142.443,160556,5
1652,3ohk7UW328iwdvQLz9sxCv,Neon,Hov1,51,2019-05-17,0.693,0.695,9,-5.03,1,0.376,0.0,0.0528,0.93,179.748,186867,4
1653,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Chance the Rapper,74,2020-09-18,0.673,0.704,6,-8.056,1,0.196,0.0,0.0898,0.372,86.919,212093,4
1654,2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,79,2020-07-10,0.65,0.613,9,-6.13,0,0.00336,0.0,0.267,0.0804,149.972,194621,4
1655,14RLxOJGYs6BkLnvZYZisy,Complicated,Miss Li,41,2020-02-28,0.879,0.479,0,-7.087,0,0.102,0.0,0.102,0.843,116.04,160411,4
1656,312zSwwbPU7C3sTmro4Wx9,It's Ok If You Forget Me,Astrid S,66,2020-09-18,0.562,0.379,6,-7.625,1,0.526,0.0,0.151,0.258,171.848,204989,4
1657,64LqowqBTOojXUsGoxp6JH,Ruin My Life,Zara Larsson,26,2018-10-18,0.621,0.7,11,-4.916,1,0.451,0.0,0.082,0.634,125.034,190932,4
1658,5kI4eCXXzyuIUXjQra0Cxi,betty,Taylor Swift,69,2020-07-24,0.593,0.377,0,-8.761,1,0.6,0.0,0.0976,0.502,95.939,294521,4
1659,4yrV4rEyd0F1AuZOXWdunE,Hotel Walls - Acoustic Version,Smith & Thell,0,2019-09-20,0.588,0.478,11,-8.858,1,0.687,1.02e-06,0.0802,0.2,137.902,207525,4
1660,4BNew3AqFCvABdFsYMRiyB,Savior Complex,Phoebe Bridgers,0,2020-06-18,0.369,0.441,4,-11.879,1,0.931,0.0199,0.105,0.218,128.968,241640,3
1661,1BUt6SbfoHn0WzKFb2s6dI,forget me too (feat. Halsey),Halsey,40,2020-09-25,0.657,0.867,1,-4.865,1,0.000575,0.00173,0.137,0.503,99.972,171764,4
1662,15AdDD09MoKNk5I0ypLBOq,nothing inside (feat. iann dior),iann dior,31,2020-09-25,0.532,0.805,8,-4.698,0,0.000368,0.0,0.123,0.494,175.05,172235,4
1663,0SWGLSAide4VLLrnTAfZA1,Minns det bästa,estraden,38,2020-08-28,0.748,0.603,0,-7.243,1,0.401,2.05e-05,0.0731,0.288,115.007,237083,4
1664,7yfGRLpyVn2qiyU9FR86Ww,I Lost a Friend,FINNEAS,64,2020-08-07,0.453,0.208,11,-11.917,1,0.585,0.0,0.119,0.218,169.326,237020,4
1665,7h6bXqdRitNXbjPsZCAd0p,DITT FEL (Spotify Studio It’s Hits Recording),Jireel,14,2020-09-18,0.654,0.642,11,-8.693,1,0.0755,0.000234,0.12,0.159,126.935,234449,4
1666,5WBaMuA6gMy90SZXyS4Yz0,När jag ser dig,Hov1,55,2020-09-25,0.652,0.564,7,-7.14,1,0.591,0.0,0.194,0.543,99.1,227621,4
1667,0f1G5SHFoFC9lO03gHCGVS,Pretty Boy (feat. Lil Yachty),Lil Yachty,65,2020-09-25,0.656,0.776,6,-6.184,1,0.16,0.378,0.372,0.638,156.049,156759,4
1668,4SiHPKkmYuezFAsE4ePcWd,Midsommarnatt,estraden,29,2020-08-28,0.577,0.334,10,-8.28,1,0.694,0.0,0.103,0.25,116.901,223500,4
1669,1Mk0dgWFKkuDev32xwtnIo,Det svåraste,estraden,29,2020-08-28,0.72,0.435,10,-7.521,1,0.256,0.0,0.125,0.263,116.996,217564,4
1670,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,76,2020-04-24,0.399,0.491,6,-10.778,0,0.0563,0.00089,0.11,0.151,91.066,210463,4
1671,5WEAZtjEufELtaxqYcqCJg,Years,Astrid S,53,2019-09-26,0.664,0.285,9,-7.907,1,0.855,0.0,0.0952,0.256,124.148,190268,4
1672,3QWuxHEoIJVHZGTuvtRFm2,drunk face,Machine Gun Kelly,34,2020-09-25,0.68,0.786,7,-4.57,0,0.0271,0.0,0.539,0.341,89.988,143901,4
1673,5YEHrYUjG9e0VPQLCp6vGo,Misery Business,Travis Barker,59,2020-09-29,0.461,0.867,11,-3.586,1,0.000674,0.0,0.371,0.717,170.015,201176,4
1674,3FftYzkNisNH913O0KLgiO,hangover cure,Machine Gun Kelly,59,2020-09-29,0.373,0.842,11,-3.327,1,0.164,0.0,0.102,0.579,170.149,159586,4
1675,6zvqq50PL7io0rprbkrYc9,Afterthought,BENEE,65,2020-09-25,0.668,0.547,1,-8.024,1,0.398,0.0766,0.0931,0.192,83.5,194871,4
1676,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Young Thug,76,2020-05-08,0.755,0.578,0,-8.932,0,0.316,0.0,0.25,0.581,94.148,176960,4
1677,2G8tfTExxzpRKssKzKwDYV,Simple And Clean,Hikaru Utada,54,2003-01-29,0.592,0.885,5,-4.201,0,0.047,0.000134,0.348,0.548,88.012,300760,4
1678,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,72,2013-04-05,0.61,0.893,9,-3.681,1,0.154,4.41e-05,0.021,0.673,104.031,296520,4
1679,5LrcdkHk4BtP8MiYFxQZMC,Proud,Witt Lowry,32,2019-08-30,0.512,0.883,9,-4.393,1,0.179,0.0,0.163,0.335,84.56,127830,4
1680,2hAQ0tj7uAWAo4llKhrSL0,Debt,Dia Frampton,39,2019-08-30,0.574,0.798,1,-7.811,1,0.717,0.0,0.223,0.296,85.107,238416,4
1681,0zUKPlO9tR2leIzzKWim78,Share That Love (feat. G-Eazy),G-Eazy,58,2020-08-21,0.715,0.658,11,-4.304,0,0.162,0.0,0.0742,0.795,158.024,172399,4
1682,6FY1QdP2WeXZ73ERGaSXVN,Ha dig igen,Victor Leksell,55,2020-06-17,0.483,0.643,7,-7.372,0,0.162,0.0,0.216,0.344,176.105,173149,4
1683,5RREV3CpA1BjoAO6navXUP,Yikes,Witt Lowry,34,2019-08-30,0.623,0.786,8,-5.795,1,0.376,0.0,0.173,0.174,139.967,204857,4
1684,5v0Tj3Nyei7BdmGFTwW5Fh,Barnängens ängar (feat. Joel Alme),Joel Alme,22,2020-06-12,0.555,0.539,6,-7.163,0,0.0719,2.44e-06,0.216,0.115,81.978,232761,4
1685,1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,78,2013-04-05,0.602,0.923,5,-3.763,1,0.0098,0.0,0.0561,0.765,136.01,216013,4
1686,0QJqwbSleB55yUd8RnBCE5,Slow Grenade,Lauv,51,2020-07-16,0.756,0.559,9,-6.502,1,0.0954,0.0,0.105,0.605,142.056,217493,4
1687,2F8ySWgb6Qo9Eq1ZFj46mT,Kaffe och en cigarett,Uno Svenningsson,0,2018-02-02,0.461,0.214,11,-11.019,0,0.948,3.09e-05,0.113,0.248,98.887,171799,4
1688,1GLco0U2FinSfaZuAXWsw3,Fences,Paramore,51,2007-06-11,0.452,0.82,11,-4.508,0,0.00153,0.0,0.21,0.838,202.108,198973,4
1689,7e0nXDIIa6hFqI4HmuanLP,Soul Food II,Logic,53,2020-07-24,0.457,0.909,6,-4.749,0,0.13,0.0,0.48,0.615,87.412,333778,4
1690,4f80SteKqaB6M2JytEUrwT,Chasing_(Demo),Mikayla Sippel,62,2020-10-12,0.498,0.0942,1,-18.713,1,0.952,0.0,0.13,0.299,139.218,181714,4
1691,6sW6EvagT9ljwokJlG6obt,Daydreaming,Paramore,47,2013-04-05,0.495,0.909,2,-5.575,1,0.000542,0.000503,0.363,0.335,150.027,271027,4
1692,28luqgS4NCuFKP6YSOtia5,Foreplay,Jalen Santoy,61,2016-07-07,0.73,0.422,5,-6.211,0,0.123,0.00292,0.105,0.505,118.427,173785,4
1693,2K0r5GD5zYlEMx2M7ZMcqG,Better Days,OneRepublic,62,2020-03-25,0.626,0.726,5,-5.015,1,0.235,0.0,0.304,0.257,89.132,144530,4
1694,4UiogCfzKQW98U1GTCivsn,Normal People (feat. rei brown),rei brown,60,2020-09-25,0.678,0.685,10,-9.439,1,0.384,0.736,0.099,0.637,173.104,166883,4
1695,3QGppKBPd9gHOgHJzRbVIw,Hate The Way (feat. blackbear),blackbear,59,2020-10-16,0.569,0.865,4,-3.844,0,0.0673,0.0,0.312,0.361,82.011,214363,4
1696,0eFQWVz0qIxDOvhLpZ40P7,the lakes - bonus track,Taylor Swift,63,2020-08-18,0.313,0.258,2,-11.532,1,0.842,1.3e-06,0.0948,0.268,179.947,211813,4
1697,0JjM9bKm4wrwohMslcm892,Still Be Friends (feat. Tory Lanez & Tyga),Tyga,67,2020-02-07,0.803,0.759,7,-4.692,0,0.00509,0.0,0.0921,0.284,104.0,213308,4
1698,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Billie Eilish,65,2018-11-20,0.64,0.321,0,-14.604,1,0.693,0.0307,0.114,0.177,145.045,210376,4
1699,5KCbr5ndeby4y4ggthdiAb,Wonder,Shawn Mendes,71,2020-10-02,0.333,0.637,1,-4.904,0,0.131,1.8e-05,0.149,0.132,139.898,172693,4
1700,1wJpT1rirr2ElNGo1N0bFE,Tides,Ellie Goulding,19,2020-07-16,0.66,0.734,1,-6.955,1,0.0113,3.12e-05,0.102,0.421,128.04,231853,4
1701,4Pm6d1HchNq8x2Q67OkP8L,Playing God,Paramore,48,2009-09-22,0.583,0.96,1,-3.597,0,0.00105,2.97e-05,0.0801,0.626,137.991,182800,4
1702,6a7IBxBg1OtkUTIQzbgjXf,Close To Me,Swae Lee,34,2020-07-16,0.573,0.732,1,-5.196,0,0.0957,0.0,0.36,0.46,144.066,182627,4
1703,622iK3zt7iQhNvYaKuYtZs,C'est la vie,Petter,18,2020-06-12,0.436,0.798,7,-5.035,0,0.0102,0.00032,0.529,0.462,88.261,259489,4
1704,2RJfK2pOvGpnxC255YOy5k,Rose-Colored Boy,Paramore,61,2017-05-12,0.768,0.826,5,-4.904,1,0.00199,0.000374,0.031,0.926,114.997,212853,4
1705,04BSvYghzdxjSJNpee36er,Monster - Transformers Soundtrack Version,Paramore,58,2011-06-06,0.413,0.969,4,-2.599,0,2.87e-05,0.000753,0.371,0.374,164.999,200147,4
1706,466pvheuy2AO0SFEFgTpZ9,Leave It Beautiful,Astrid S,40,2020-10-16,0.693,0.567,11,-8.444,1,0.715,0.0,0.478,0.394,121.935,184958,4
